filename,probs,pred_labels
IMG_20140925_142910709.jpg,"[0.5817973  0.45425457 0.31385076 0.42194495 0.39010957 0.7364853
 0.68537134 0.54464895 0.53416425 0.5102289  0.3625302  0.67857456
 0.52798927 0.48129666 0.4311367  0.5046658 ]","['Alface', 'Almondega', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140925_142914503.jpg,"[0.39917067 0.49281603 0.23766299 0.4646271  0.40363044 0.8113042
 0.76905036 0.59395033 0.40923008 0.6660262  0.29844615 0.752327
 0.545245   0.50524086 0.71824026 0.35214204]","['Almondega', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142917854.jpg,"[0.3677069  0.31861642 0.3837097  0.5236181  0.4252774  0.74149907
 0.63437045 0.5215184  0.5476079  0.64774317 0.38536194 0.74745136
 0.4255068  0.4908496  0.6233053  0.2889963 ]","['BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142921400.jpg,"[0.36042914 0.38679504 0.43691364 0.26874933 0.26667643 0.69584805
 0.70596063 0.6746164  0.6166197  0.76959085 0.38058355 0.5907454
 0.478536   0.6199585  0.49713033 0.3847139 ]","['Arroz', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140925_142926445.jpg,"[0.4678392  0.2947018  0.24591698 0.33964163 0.34006214 0.6326589
 0.7953632  0.72825575 0.5827596  0.7158631  0.3608475  0.481052
 0.44268718 0.5078793  0.537372   0.3678332 ]","['Alface', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140926_140501433.jpg,"[0.53706443 0.22848535 0.13516915 0.3478078  0.4700398  0.7790715
 0.69226116 0.64346373 0.68902445 0.5726441  0.34544066 0.5107329
 0.55336565 0.604616   0.4098767  0.40114918]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140505834.jpg,"[0.50315076 0.23511775 0.17022085 0.3269486  0.50413066 0.70094126
 0.6594122  0.51837456 0.66103584 0.6805874  0.36269984 0.50650316
 0.45792434 0.6530802  0.5095139  0.41051444]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140508758.jpg,"[0.43526295 0.3602651  0.21150582 0.42729816 0.35974848 0.62611634
 0.68410295 0.52247286 0.63176537 0.72922784 0.28861895 0.4448142
 0.50989854 0.6204732  0.53313005 0.43760592]","['Alface', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140511730.jpg,"[0.41512617 0.28666344 0.13398369 0.43280217 0.32639694 0.67587537
 0.759217   0.5018227  0.61586386 0.6912532  0.26697174 0.53329927
 0.58228123 0.55517626 0.42896435 0.32604674]","['Alface', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140926_140514520.jpg,"[0.47166696 0.35806775 0.22870807 0.42264044 0.3677033  0.5975065
 0.6351164  0.54302204 0.70481205 0.60310465 0.38022542 0.5176264
 0.5385764  0.53515357 0.39807147 0.33962065]","['Alface', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne']"
IMG_20140926_140517193.jpg,"[0.44240856 0.3676661  0.24303855 0.37717822 0.43907258 0.5264585
 0.5638657  0.62080574 0.70808697 0.639539   0.34627378 0.464377
 0.6036341  0.51747084 0.43161985 0.3005488 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140926_140519827.jpg,"[0.49636045 0.36822632 0.24412313 0.37051436 0.53328234 0.55704653
 0.58093536 0.6742172  0.75486726 0.50701046 0.44160852 0.5107121
 0.5173603  0.57966745 0.43378633 0.4080094 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140522907.jpg,"[0.57852703 0.28222263 0.2152128  0.38686493 0.49721754 0.6911373
 0.6306553  0.5680814  0.7732999  0.57353634 0.3834267  0.49487615
 0.5585194  0.5899604  0.42619935 0.522584  ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140526256.jpg,"[0.5188679  0.32577053 0.23792832 0.48668683 0.51461977 0.6296803
 0.6512713  0.5582516  0.6807042  0.5553427  0.36150917 0.61376846
 0.5442472  0.514519   0.43946978 0.47675082]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140529223.jpg,"[0.5228514  0.22096348 0.11742446 0.4573926  0.5374087  0.66216457
 0.75157    0.63296366 0.7300327  0.5575359  0.34209993 0.56067646
 0.48120007 0.54093635 0.50971633 0.49989417]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140532118.jpg,"[0.4457967  0.2976974  0.23997922 0.4246994  0.4398297  0.5686488
 0.5995999  0.6787434  0.7288734  0.5553642  0.480273   0.54554075
 0.5031884  0.62085205 0.4712384  0.3198314 ]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140926_140535085.jpg,"[0.4418318  0.28209248 0.20511559 0.40311846 0.3454714  0.6795608
 0.6292904  0.5981916  0.7138381  0.68526846 0.35462838 0.41847175
 0.52381575 0.67509514 0.41872036 0.36119962]","['Alface', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140926_140537863.jpg,"[0.4999299  0.31387368 0.23954888 0.46573606 0.44339445 0.68184507
 0.619589   0.43862903 0.6330378  0.5768541  0.36352062 0.5445072
 0.50170594 0.62447464 0.50219065 0.513576  ]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140540570.jpg,"[0.40572265 0.36764708 0.17401282 0.3633138  0.33661652 0.7049234
 0.69754595 0.54626733 0.6516211  0.7343539  0.33024308 0.4935172
 0.56651014 0.5792027  0.5078273  0.37790322]","['Alface', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140926_140545030.jpg,"[0.382072   0.3605944  0.21674381 0.44603506 0.37956655 0.53796935
 0.732735   0.4077389  0.7244586  0.6339476  0.41789234 0.49740088
 0.5131347  0.57443434 0.46457702 0.35653988]","['BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20140926_140733571.jpg,"[0.48607025 0.26270857 0.14166503 0.41731083 0.539703   0.7799665
 0.8573485  0.67876774 0.6595559  0.6248286  0.523628   0.5351907
 0.46897373 0.49630955 0.49460304 0.63075745]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140738331.jpg,"[0.5203372  0.24801804 0.19994931 0.411988   0.5154891  0.74431825
 0.7936451  0.6857774  0.67471844 0.5366818  0.61130303 0.4478864
 0.38654965 0.5775727  0.4226091  0.6294864 ]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140742196.jpg,"[0.52647996 0.35941377 0.19874014 0.44796    0.5793065  0.7033622
 0.7498354  0.61970395 0.717437   0.50618374 0.4507859  0.49061885
 0.3563963  0.59333014 0.49342483 0.61441725]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140746079.jpg,"[0.65740514 0.25964996 0.15545274 0.46220258 0.55434626 0.7357255
 0.7653028  0.5918398  0.6556375  0.48363882 0.5172203  0.63161206
 0.47342306 0.55286026 0.42890534 0.5645277 ]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140749346.jpg,"[0.71967417 0.31545258 0.20309035 0.41069815 0.57739764 0.7376065
 0.7226954  0.62770677 0.6579362  0.50594246 0.5012902  0.65390146
 0.38537666 0.5021279  0.43915063 0.5867144 ]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140753879.jpg,"[0.6680951  0.3413683  0.2733029  0.42658994 0.5990057  0.67550504
 0.6416257  0.631958   0.66551864 0.53621763 0.47871634 0.60723376
 0.48357597 0.5774321  0.40671107 0.65912443]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20140926_140756732.jpg,"[0.5398636  0.2832218  0.21731433 0.42405042 0.5778639  0.7112867
 0.6993129  0.66237813 0.6563603  0.53090996 0.5313696  0.6130999
 0.37057087 0.58276826 0.4209502  0.59202737]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20141114_135647024.jpg,"[0.49498057 0.34660977 0.44205788 0.44655886 0.33203074 0.69845
 0.77972287 0.3732962  0.81785566 0.5973679  0.3213453  0.54907095
 0.75121343 0.71417934 0.4472245  0.36573622]","['Alface', 'Arroz', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135700043.jpg,"[0.4267588  0.2617405  0.31236777 0.5218375  0.54497063 0.6958289
 0.77136433 0.28351903 0.81743735 0.45464316 0.43673885 0.58924454
 0.7067737  0.8132126  0.53496116 0.24988766]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135704542.jpg,"[0.47179407 0.3006485  0.38685632 0.52353054 0.53283405 0.7222033
 0.8036952  0.23098703 0.8072911  0.4870933  0.41781205 0.47440952
 0.7454487  0.77033997 0.47679213 0.2783713 ]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135709306.jpg,"[0.49758098 0.2930687  0.3966533  0.44543064 0.4050471  0.69016826
 0.78152925 0.28568894 0.80143845 0.5839314  0.29656363 0.44094443
 0.69930965 0.79394823 0.48940876 0.25496066]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135713838.jpg,"[0.48390552 0.27683157 0.4642007  0.36704966 0.3970546  0.68549645
 0.8020606  0.3178377  0.81339866 0.5185439  0.33263743 0.5700798
 0.7070978  0.7114034  0.4269255  0.33603528]","['Alface', 'Arroz', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135717887.jpg,"[0.43429098 0.31470883 0.45274055 0.49450052 0.3691021  0.7045732
 0.7798217  0.29888043 0.81528    0.56334955 0.3444389  0.46957415
 0.7176262  0.7145368  0.47130582 0.32174543]","['Alface', 'Arroz', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135722266.jpg,"[0.43282843 0.35835132 0.44639373 0.47422442 0.46818554 0.7111053
 0.74378216 0.33511618 0.80281544 0.5514785  0.36443132 0.53638476
 0.7204804  0.6908668  0.47958773 0.33201444]","['Alface', 'Arroz', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135726840.jpg,"[0.5149398  0.376391   0.4673719  0.47856882 0.38246697 0.73263043
 0.6922339  0.3805955  0.6836948  0.6292735  0.3324471  0.61310726
 0.68481934 0.6046227  0.44575405 0.35941973]","['Alface', 'Arroz', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135732309.jpg,"[0.45888054 0.2825398  0.3800429  0.49045667 0.44535637 0.8022642
 0.68221974 0.36223122 0.8671292  0.62167776 0.34544614 0.548514
 0.7991937  0.78673196 0.46394524 0.29794905]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135737352.jpg,"[0.41872546 0.37021846 0.42737776 0.38009897 0.37042397 0.7036282
 0.71530163 0.3377808  0.8772928  0.48766246 0.49716458 0.4892476
 0.75976694 0.7158191  0.39967522 0.35572088]","['Alface', 'Arroz', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne']"
IMG_20141114_135747137.jpg,"[0.48242918 0.40510336 0.45079777 0.46281633 0.3811926  0.6573082
 0.70091414 0.35351297 0.86880773 0.49461254 0.4726258  0.523876
 0.7688721  0.65984714 0.3424701  0.38390872]","['Alface', 'Almondega', 'Arroz', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne']"
IMG_20141114_135752305.jpg,"[0.40577546 0.34815928 0.42421487 0.4527844  0.4702833  0.6585386
 0.7018586  0.40815407 0.8496423  0.49836463 0.49855235 0.52219754
 0.75994766 0.73888093 0.3871259  0.3026849 ]","['Alface', 'Arroz', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne']"
IMG_20141114_135757315.jpg,"[0.5426106  0.33619416 0.32699293 0.3187897  0.49657112 0.72091454
 0.658559   0.43909997 0.8447225  0.6392154  0.4996781  0.44243115
 0.76952374 0.71969163 0.50416064 0.30367187]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135805733.jpg,"[0.42445412 0.32852978 0.36576837 0.36760136 0.5301974  0.6369749
 0.6672991  0.4522696  0.8284604  0.55434626 0.45160237 0.43043438
 0.75104    0.77994704 0.50447494 0.2282211 ]","['Alface', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135811239.jpg,"[0.41666028 0.42269632 0.42850393 0.3965816  0.4848708  0.7306825
 0.79472125 0.29262874 0.77704436 0.5542494  0.4955554  0.44500673
 0.73024833 0.713641   0.40974197 0.32402503]","['Alface', 'Almondega', 'Arroz', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135815907.jpg,"[0.42824283 0.26568952 0.27768865 0.501831   0.57992387 0.73275024
 0.76622427 0.32314587 0.81867945 0.52085114 0.42352077 0.45913205
 0.74013084 0.8404697  0.5277251  0.2597672 ]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135819953.jpg,"[0.49243358 0.36676753 0.3894521  0.48494974 0.4848718  0.7214785
 0.73607653 0.2881732  0.71648884 0.46971524 0.45976886 0.48898652
 0.69642323 0.7960966  0.54037887 0.33173496]","['Alface', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135824040.jpg,"[0.55599993 0.30946267 0.43462795 0.38320163 0.36933017 0.679906
 0.7113428  0.27238208 0.82143325 0.5393565  0.41035572 0.44736734
 0.6668704  0.79298025 0.44970778 0.3312535 ]","['Alface', 'Arroz', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141114_135828947.jpg,"[0.5429418  0.37080982 0.42302918 0.44778943 0.3747034  0.7409737
 0.722883   0.31897375 0.8105806  0.52779627 0.39820117 0.49208683
 0.7062968  0.7436906  0.48413303 0.37008858]","['Alface', 'Arroz', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141120_121745664.jpg,"[0.625993   0.39085245 0.42381087 0.27567342 0.457789   0.64753735
 0.51423043 0.55991846 0.6877842  0.62664574 0.45593214 0.56803906
 0.61550057 0.65060556 0.5996928  0.52259386]","['Alface', 'Arroz', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20141120_121751883.jpg,"[0.53867376 0.4627711  0.3984678  0.37790632 0.42292538 0.6726647
 0.5908081  0.44101083 0.5920656  0.65212315 0.37816846 0.5923687
 0.6582609  0.5606775  0.6142467  0.5061895 ]","['Alface', 'Almondega', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20141120_121757461.jpg,"[0.5948198  0.4719189  0.26327524 0.48715305 0.33185813 0.67268103
 0.65420544 0.51413715 0.63091844 0.6502912  0.47022063 0.6104858
 0.5690675  0.55497164 0.5119809  0.38913378]","['Alface', 'Almondega', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141120_121807602.jpg,"[0.47894934 0.43361068 0.39552614 0.4153964  0.4036619  0.703833
 0.6019459  0.49396572 0.5468337  0.6444388  0.42611378 0.49138486
 0.4582104  0.6069254  0.4682156  0.47545293]","['Alface', 'Almondega', 'BatataFrita', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20141120_121813337.jpg,"[0.57856464 0.5162071  0.39480463 0.33748782 0.43034473 0.63912326
 0.5578921  0.58440727 0.5351011  0.6283174  0.45726955 0.5211965
 0.46533594 0.56449544 0.4956993  0.5465587 ]","['Alface', 'Almondega', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20141120_121818960.jpg,"[0.632991   0.54012156 0.42889193 0.33596894 0.37181246 0.6569459
 0.5769125  0.5436712  0.50362086 0.62371236 0.45961294 0.5667794
 0.5811831  0.55936515 0.46121177 0.5616681 ]","['Alface', 'Almondega', 'Arroz', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20141120_121824571.jpg,"[0.7188901  0.44268948 0.3817931  0.33765122 0.34958178 0.7553683
 0.58231103 0.54864067 0.64976585 0.5399931  0.49330017 0.65034115
 0.59771377 0.57337594 0.5359243  0.58743155]","['Alface', 'Almondega', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'Maionese', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20141120_121835721.jpg,"[0.62033594 0.39262202 0.44436333 0.27706656 0.4464516  0.754505
 0.51109594 0.5016206  0.67599124 0.5607271  0.39878917 0.53378236
 0.5949155  0.5773315  0.54255074 0.52315587]","['Alface', 'Arroz', 'Beterraba', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango', 'Tomate']"
IMG_20141120_122214184.jpg,"[0.40066746 0.35264775 0.3164868  0.4463701  0.22147463 0.66396403
 0.62508893 0.3850265  0.613705   0.7833099  0.38252068 0.34648675
 0.62887883 0.7054889  0.45160037 0.25972122]","['Alface', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141120_122220817.jpg,"[0.3356839  0.46489474 0.3953492  0.6234395  0.20143753 0.6579638
 0.599504   0.44049963 0.5741157  0.7728426  0.35303396 0.50512207
 0.5551578  0.63945    0.44146794 0.25226623]","['Almondega', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141120_122225900.jpg,"[0.41835147 0.3967341  0.39517057 0.58100504 0.18613733 0.7072397
 0.62106794 0.40148184 0.5371507  0.74262303 0.3453709  0.51575017
 0.62784433 0.57770854 0.40102658 0.3093557 ]","['Alface', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'Cenoura', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141120_122230767.jpg,"[0.3735353  0.30542198 0.35604125 0.58686626 0.23736402 0.6732681
 0.61533755 0.385192   0.58624107 0.77510655 0.27514714 0.56347203
 0.58118445 0.64739823 0.4759344  0.2523667 ]","['BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
IMG_20141120_122237828.jpg,"[0.3770258  0.41450402 0.38053825 0.53063864 0.17316198 0.63804805
 0.6095528  0.31945354 0.62610316 0.6753829  0.3258345  0.6286998
 0.59544384 0.6703188  0.4457538  0.2833971 ]","['Almondega', 'BatataFrita', 'BifeBovinoChapa', 'CarneBovinaPanela', 'FeijaoCarioca', 'Macarrao', 'PeitoFrango', 'PureBatata', 'StrogonoffCarne', 'StrogonoffFrango']"
